BFN,BUS_PROF_NAME,FULL_ADDRESS,LICENSES,LIC_STATUS,ISSUE_DATE,END_DATE,ADDRESS_ID,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,ZIP,COUNCIL_DIST,POLICE_DIST,CENSUS_TRACT,X_COORD,Y_COORD,GLOBALID
2014-BFN-1073510,FINN'S MANOR,2927 LARIMER ST,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-04-26 09:54:12,2017-06-03 00:00:00,42527,2927 Larimer St,,Denver,CO,,9,2,1600,3145758,1702818,{00000000-0000-0000-0000-000000000000}
2005-BFN-1015693,HYATT REGENCY DENVER AT THE CONVENTION CENTER,650 15TH ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-08-17 15:04:19,2017-09-20 00:00:00,,,,,,,9,6,1702,3142454,1696151,{00000000-0000-0000-0000-000000000000}
2014-BFN-1071334,LUMI NIGHTCLUB,1416 MARKET ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-10-06 00:00:00,2017-03-07 00:00:00,179182,1416 Market St,,Denver,CO,,9,6,1701,3140513,1697785,{00000000-0000-0000-0000-000000000000}
2013-BFN-1067471,7-ELEVEN STORE 36019A,1800 WELTON ST,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-01-20 07:25:53,2017-01-30 00:00:00,55275,1800 Welton St,,Denver,CO,,9,6,1702,3143871,1697134,{00000000-0000-0000-0000-000000000000}
2014-BFN-1070569,PEPPER ASIAN BISTRO,2831 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-02-24 14:18:14,2017-03-31 00:00:00,351890,2831 E Colfax Ave,,Denver,CO,,9,2,3701,3153561,1695009,{00000000-0000-0000-0000-000000000000}
2015-BFN-0001454,ALAMEDA EVENT CENTER LLC,3181 W ALAMEDA AVE,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-06-24 10:43:57,2017-05-27 00:00:00,77737,3181 W Alameda Ave,,Denver,CO,,3,4,903,3132677,1684360,{00000000-0000-0000-0000-000000000000}
2007-BFN-1027667,RESIDENCE INN - DENVER DOWNTOWN,2777 ZUNI ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-11-24 10:49:25,2016-12-05 00:00:00,222474,2777 N Zuni St,,Denver,CO,,1,1,402,3136004,1701204,{00000000-0000-0000-0000-000000000000}
2016-BFN-0001591,KOMOTODO SUSHI BURRITO,1512 LARIMER UNIT 26R ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-06-24 12:16:41,2017-06-15 00:00:00,517294,1512 Larimer St Unit 26R,,Denver,CO,,9,6,1701,3141122,1697797,{00000000-0000-0000-0000-000000000000}
2015-BFN-0000798,BLUE PAN PIZZA,3930 W 32ND ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-03-22 15:45:55,2017-04-13 00:00:00,179643,3930 W 32nd Ave,,Denver,CO,,1,1,303,3129611,1702757,{00000000-0000-0000-0000-000000000000}
2002-BFN-53928,GARNER GALLERIA THEATRE,1385 CURTIS ST,LIQUOR - ARTS,LICENSE ISSUED - ACTIVE,2016-01-29 10:41:05,2017-03-02 00:00:00,223947,1385 Curtis St,,Denver,CO,,9,6,1702,3141285,1696724,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074775,SPARKS LIQUOR,6245 E 14TH AVE,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2016-04-01 09:30:46,2017-04-20 00:00:00,182211,6245 E 14th Ave,,Denver,CO,,5,2,4304,3164448,1694514,{00000000-0000-0000-0000-000000000000}
2014-BFN-1070761,CAPITOL HEIGHTS PHARMACY,1200 N MADISON ST,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2014-01-23 00:00:00,2015-01-23 00:00:00,246295,1200 N Madison St,,Denver,CO,,10,2,3703,3155851,1693173,{00000000-0000-0000-0000-000000000000}
2013-BFN-1067302,CHILI VERDE MEXICAN CUISINE,2311 FEDERAL BLVD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-10-17 11:42:40,2017-10-16 00:00:00,352140,2311 N Federal Blvd,,Denver,CO,,1,1,502,3133442,1698967,{00000000-0000-0000-0000-000000000000}
2006-BFN-1024475,CHEEKY MONK,534 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-03-04 12:19:04,2017-03-11 00:00:00,224474,534 E Colfax Ave,,Denver,CO,,10,6,2701,3146226,1694808,{00000000-0000-0000-0000-000000000000}
2009-BFN-1044047,HUTCH & SPOON CAFE,3090 LARIMER ST,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2016-04-29 12:15:58,2017-05-09 00:00:00,263828,3090 Larimer St,,Denver,CO,,9,2,1600,3146381,1703214,{00000000-0000-0000-0000-000000000000}
2015-BFN-0004813,SLOAN'S LAKE TAP @ BURGER,1565 N RALEIGH ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-08-30 15:47:42,2017-08-17 00:00:00,472540,1565 N Raleigh St,,Denver,CO,,1,1,701,3128832,1695486,{00000000-0000-0000-0000-000000000000}
2011-BFN-1052778,MASTERPIECE DELICATESSEN,1575 CENTRAL ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-05-31 15:29:36,2017-07-07 00:00:00,174536,1575 Central St,,Denver,CO,,1,1,402,3137889,1701455,{00000000-0000-0000-0000-000000000000}
2013-BFN-1069371,HOTEL MONACO / PANZANO RESTAURANT,1717 CHAMPA ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-03-22 10:55:44,2017-04-30 00:00:00,55154,1717 Champa St,,Denver,CO,,9,6,1702,3142649,1697692,{00000000-0000-0000-0000-000000000000}
2001-BFN-65855,OLD SPAGHETTI FACTORY THE,1215 18TH ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-08-05 11:15:50,2017-09-14 00:00:00,,,,,,,9,6,1701,3142207,1698722,{00000000-0000-0000-0000-000000000000}
2008-BFN-1038079,KATIE MULLEN'S,1550 COURT PL,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-02-09 16:38:19,2017-03-07 00:00:00,224503,1550 Court Pl,,Denver,CO,,9,6,1702,3143674,1695456,{00000000-0000-0000-0000-000000000000}
2009-BFN-1044469,POLISHED TAVERN,1512 LARIMER STSUITE R-35 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-04-12 13:06:53,2017-05-16 00:00:00,55232,1512 Larimer St,,Denver,CO,,9,6,1701,3141264,1697908,{00000000-0000-0000-0000-000000000000}
2015-BFN-0005381,CURE ALL COCKTAIL CLUB,3040 BLAKE STUNIT 141 ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-02-18 13:50:44,2017-02-17 00:00:00,488045,3040 Blake St Ste 141,,Denver,CO,,9,2,1600,3145878,1703597,{00000000-0000-0000-0000-000000000000}
2013-BFN-1068381,5280 BURGER BAR,500 16TH STSUITE 160 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-01-04 16:50:17,2017-01-01 00:00:00,264568,500 16th St Unit 160,,Denver,CO,,9,6,1702,3143046,1696397,{00000000-0000-0000-0000-000000000000}
2010-BFN-1047188,MOZART'S DENVER,1417 KRAMERIA ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-09-30 00:00:00,2017-08-29 00:00:00,182304,1417 N Krameria St,,Denver,CO,,5,2,4304,3164158,1694528,{00000000-0000-0000-0000-000000000000}
2007-BFN-1024837,LAZO EMPANADAS,1319 22ND ST,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2016-03-01 16:20:30,2017-03-06 00:00:00,176396,1319 22nd St,,Denver,CO,,9,6,1600,3143330,1700353,{00000000-0000-0000-0000-000000000000}
2016-BFN-0003228,DIO MIO,3264 LARIMER ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-11-10 15:46:18,2017-07-24 00:00:00,40728,3264 Larimer St,,Denver,CO,,9,2,1600,3147086,1703881,{00000000-0000-0000-0000-000000000000}
2002-BFN-7325,MARLOWE'S,501 16TH ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-01-19 10:40:46,2017-02-21 00:00:00,177388,511 16th St,,Denver,CO,,9,6,1702,3143285,1696363,{00000000-0000-0000-0000-000000000000}
2005-BFN-1017333,LOLA,1575 BOULDER ST #C ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2015-11-17 15:29:27,2016-12-15 00:00:00,264289,1575 Boulder St Unit C,,Denver,CO,,1,1,402,3137486,1701805,{00000000-0000-0000-0000-000000000000}
2007-BFN-1026028,CIRCLE K STORE #2709900,1300 W COLFAX AVE,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-06-15 10:04:12,2017-07-12 00:00:00,68551,1300 W Colfax Ave,,Denver,CO,,3,1,1900,3139597,1694681,{00000000-0000-0000-0000-000000000000}
2006-BFN-1019995,SAGE RESTAURANT,1725 CHAMPA ST,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-05-16 08:55:53,2017-06-20 00:00:00,179758,1725 Champa St,,Denver,CO,,9,6,1702,3142775,1697736,{00000000-0000-0000-0000-000000000000}
2001-BFN-69983,THE PARK TAVERN AND RESTAURANT,921 E 11TH AVE,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-09-28 15:07:33,2017-11-03 00:00:00,,,,,,,10,6,2703,3147444,1692602,{00000000-0000-0000-0000-000000000000}
2006-BFN-1019329,7-ELEVEN STORE 16147B,2609 FEDERAL BLVD,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-05-04 10:51:56,2017-06-08 00:00:00,47689,2609 N Federal Blvd,,Denver,CO,,1,1,502,3133359,1700277,{00000000-0000-0000-0000-000000000000}
2002-BFN-62802,DENVER PERFORMING ARTS CENTER,950 13TH ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-06-22 13:46:28,2017-07-27 00:00:00,54231,950 13th St,,Denver,CO,,9,6,1702,3140792,1696060,{00000000-0000-0000-0000-000000000000}
2016-BFN-0001265,CONNOISSEUR ENCOUTNERS COMPANY INC,1920 MARKET ST,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2016-03-15 00:00:00,2017-03-15 00:00:00,225505,1920 Market St,,Denver,CO,,9,6,1701,3142235,1699538,{00000000-0000-0000-0000-000000000000}
2013-BFN-1069949,HOUSE OF COMMONS,2401 15TH STUNIT 170 ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2016-04-20 16:03:26,2017-04-16 00:00:00,360948,2401 15th St Ste 170,,Denver,CO,,1,1,1102,3137978,1700924,{00000000-0000-0000-0000-000000000000}
2002-BFN-9564,DENVER MUSEUM NATL HISTORY,2001 COLORADO BLVD,LIQUOR - ARTS,LICENSE ISSUED - ACTIVE,2016-01-12 12:46:59,2017-01-10 00:00:00,222144,2001 N Colorado Blvd,,Denver,CO,,9,2,3701,3155925,1698252,{00000000-0000-0000-0000-000000000000}
2002-BFN-16155,DULCE VIDA,1201 CHEROKEE ST,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-08-23 14:02:55,2017-08-14 00:00:00,,,,,,,10,6,2000,3142915,1693147,{00000000-0000-0000-0000-000000000000}
2013-BFN-1070091,RAMADA DENVER DOWNTOWN,1150 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-03-22 11:00:24,2017-04-20 00:00:00,183120,1150 E Colfax Ave,,Denver,CO,,10,6,3201,3148360,1694655,{00000000-0000-0000-0000-000000000000}
2001-BFN-69760,BROKER RESTAURANT,821 17TH ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-10-17 14:31:55,2017-10-17 00:00:00,312080,821 17th St,,Denver,CO,,9,6,1702,3142727,1697522,{00000000-0000-0000-0000-000000000000}
2002-BFN-36384,MR. A'S RESTAURANT & LOUNGE,3200 E 40TH AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-07-11 12:52:57,2017-07-31 00:00:00,36776,3200 E 40th Ave,,Denver,CO,,9,2,3602,3154727,1706786,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074640,GLOBE LIQUORS,4915 WASHINGTON ST,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2015-11-23 09:55:01,2016-12-16 00:00:00,24209,4915 N Washington St,,Denver,CO,,9,1,1500,3146577,1711540,{00000000-0000-0000-0000-000000000000}
2001-BFN-64067,BENIHANA OF TOKYO,3295 S TAMARAC DR,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-10-11 15:11:05,2017-10-05 00:00:00,,,,,,,4,3,6811,3169086,1664446,{00000000-0000-0000-0000-000000000000}
2012-BFN-1062243,DJ'S BERKELY CAFE,3838 N TENNYSON ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-11-18 08:29:53,2016-12-10 00:00:00,184991,3838 N Tennyson St,,Denver,CO,,1,1,301,3128211,1705723,{00000000-0000-0000-0000-000000000000}
2001-BFN-8565,NEW  YORK DELI NEWS INC,7105 E HAMPDEN AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-09-20 10:02:35,2017-09-26 00:00:00,,,,,,,4,3,6812,3167174,1663509,{00000000-0000-0000-0000-000000000000}
2008-BFN-1032998,PARK HILL GOLF COURSE,4141 E 35TH AVE,LIQUOR - HOTEL AND RESTAURANT WITH OPTIONAL PREMISES AND CABARET,LICENSE ISSUED - ACTIVE,2016-06-07 15:03:57,2017-06-18 00:00:00,222946,4141 E 35th Ave,,Denver,CO,,8,2,4101,3157868,1704417,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074399,NOCTURNE,1330 27TH ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-09-23 15:10:55,2017-10-27 00:00:00,157712,1330 27th St,,Denver,CO,,9,2,1600,3144923,1701976,{00000000-0000-0000-0000-000000000000}
2009-BFN-1043840,BROTHERS BAR & GRILL,1920 MARKET ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-01-27 12:29:44,2017-03-07 00:00:00,225505,1920 Market St,,Denver,CO,,9,6,1701,3142235,1699538,{00000000-0000-0000-0000-000000000000}
2002-BFN-69686,JOE'S LIQUOR STORE,4705 WASHINGTON ST,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2016-02-02 12:51:47,2017-01-27 00:00:00,,,,,,,9,1,1500,3146442,1710140,{00000000-0000-0000-0000-000000000000}
2008-BFN-1037628,THE MARQUIS THEATER/MARQUIS PIZZA,2009 LARIMER ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-01-19 17:01:58,2017-01-29 00:00:00,43461,2009 Larimer St,,Denver,CO,,9,6,1600,3142675,1699691,{00000000-0000-0000-0000-000000000000}
2003-BFN-1006752,RODIZIO GRILL,1801 WYNKOOP ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-07-19 08:48:30,2017-08-15 00:00:00,,,,,,,9,6,1701,3141013,1699930,{00000000-0000-0000-0000-000000000000}
2013-BFN-1065327,THE PLIMOTH,2335 E 28TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-07-19 09:12:58,2017-08-22 00:00:00,367740,2335 E 28th Ave,,Denver,CO,,9,2,3603,3152152,1701113,{00000000-0000-0000-0000-000000000000}
2010-BFN-1050661,7-ELEVEN STORE #18397A,10010 E GIRARD AVE,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-01-07 09:23:33,2017-01-17 00:00:00,148054,10010 E Girard Ave,,Denver,CO,,4,3,6814,3176895,1663859,{00000000-0000-0000-0000-000000000000}
2016-BFN-0007459,RAILYARD LIQUORS INC,3480 PARK AVE UNIT E ,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2016-11-07 00:00:00,2017-11-07 00:00:00,270149,3480 Park Ave W Unit E,,Denver,CO,,9,1,1500,3142356,1704128,{00000000-0000-0000-0000-000000000000}
2005-BFN-1014097,DUO,2413 W 32ND AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-09-23 11:17:29,2017-09-15 00:00:00,,,,,,,1,1,402,3136033,1702899,{00000000-0000-0000-0000-000000000000}
2006-BFN-1021996,PARK AVENUE WINE & SPIRITS,3480 PARK AVENUE W UNIT E ,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2016-11-22 15:40:54,2017-11-20 00:00:00,270149,3480 Park Ave W Unit E,,Denver,CO,,9,1,1500,3142356,1704128,{00000000-0000-0000-0000-000000000000}
2012-BFN-1058164,VILLAGE WEST LIQUORS,8555 W BELLEVIEW AVE,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2014-02-12 00:00:00,2015-02-14 00:00:00,155994,8555 W Belleview Ave,,Denver,CO,,2,4,12014,3114526,1653012,{00000000-0000-0000-0000-000000000000}
2009-BFN-1042984,7 ELEVEN STORE 29420A,1301 W 38TH AVE,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-02-10 08:36:02,2017-03-15 00:00:00,33877,1301 W 38th Ave,,Denver,CO,,1,1,1101,3139938,1705632,{00000000-0000-0000-0000-000000000000}
2013-BFN-1069480,MACHETE,1730 WYNKOOP ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-01-25 09:18:13,2017-02-05 00:00:00,171352,1730 Wynkoop St,,Denver,CO,,9,6,1701,3140835,1699485,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074138,ZEN ASIAN GRILL,8354 E NORTHFIELD BLVDUNIT 1710 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-09-28 12:29:27,2017-10-29 00:00:00,270146,8354 E Northfield Blvd Unit 1710,,Denver,CO,,8,5,4105,3170993,1710014,{00000000-0000-0000-0000-000000000000}
2007-BFN-1030336,WILLIS CASE GOLF COURSE,4999 VRAIN ST,LIQUOR - HOTEL AND RESTAURANT WITH OPTIONAL PREMISES,LICENSE ISSUED - ACTIVE,2016-03-16 08:57:09,2017-04-08 00:00:00,246484,4999 N Vrain St,,Denver,CO,,1,1,101,3127377,1711587,{00000000-0000-0000-0000-000000000000}
2002-BFN-84837,DENVER MARRIOTT TECH CENTER,4900 S SYRACUSE ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-06-13 10:07:09,2017-07-21 00:00:00,244313,4900 S Syracuse St,,Denver,CO,,4,3,6804,3168520,1653688,{00000000-0000-0000-0000-000000000000}
2013-BFN-1070520,LEBNANI MEZZA GRILL & PATISSERIE,2186 S COLORADO BLVDUNIT D ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-03-15 13:09:26,2017-04-02 00:00:00,176421,2186 S Colorado Blvd # D,,Denver,CO,,4,3,5300,3157684,1672065,{00000000-0000-0000-0000-000000000000}
2009-BFN-1038863,COLT & GRAY,1553 PLATTE STSUITE 120 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-08-15 09:54:50,2017-05-12 00:00:00,45280,1553 Platte St,,Denver,CO,,1,1,1102,3138140,1701151,{00000000-0000-0000-0000-000000000000}
2001-BFN-83738,TRATTORIA STELLA,3470 W 32ND AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-06-08 09:42:30,2017-07-06 00:00:00,,,,,,,1,1,303,3131030,1702734,{00000000-0000-0000-0000-000000000000}
2011-BFN-1057709,LA FUENTE RESTAURANT,3023 W 44TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-03-16 09:25:48,2017-04-24 00:00:00,246301,3023 W 44th Ave,,Denver,CO,,1,1,102,3133293,1708168,{00000000-0000-0000-0000-000000000000}
2003-BFN-1006446,CHIPOTLE MEXICAN GRILL,3600 W 32ND AVE UNIT A ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-09-26 11:26:50,2017-10-19 00:00:00,270008,3600 W 32nd Ave Unit A,,Denver,CO,,1,1,303,3130745,1702755,{00000000-0000-0000-0000-000000000000}
2011-BFN-1053334,THE ROXY THEATRE,2549 WELTON ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-07-11 11:56:58,2017-08-07 00:00:00,246221,2549 Welton St,,Denver,CO,,9,2,2403,3146284,1699848,{00000000-0000-0000-0000-000000000000}
2012-BFN-1063899,2415 BLAKE,2401 BLAKE ST,LIQUOR - HOTEL/RESTAURANT,ABOUT TO EXPIRE,2013-06-10 00:00:00,2014-05-08 00:00:00,43169,2401 Blake St,,Denver,CO,,9,6,1600,3143563,1701540,{00000000-0000-0000-0000-000000000000}
2014-BFN-1073401,SNOOZE,1701 WYNKOOP STSUITE 150 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-06-08 16:12:22,2017-07-08 00:00:00,469689,1701 Wynkoop St Ste 150,,Denver,CO,,9,6,1701,3140627,1699699,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074727,FIOCCHI'S PIZZERIA,8101 E BELLEVIEW AVESUITE A-60 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-12-01 11:36:16,2017-12-09 00:00:00,264060,8101 E Belleview Ave Unit A-60,,Denver,CO,,4,3,6804,3170757,1653068,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074736,RECESS,2715 17TH STSUITE 103 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-11-23 06:57:20,2017-11-18 00:00:00,44899,2715 17th St,,Denver,CO,,1,1,1102,3137625,1702633,{00000000-0000-0000-0000-000000000000}
2013-BFN-1064439,PIE HOLE,44 S BROADWAY ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2016-05-16 10:49:23,2017-05-30 00:00:00,365645,44 S Broadway,,Denver,CO,,7,3,2802,3144228,1685992,{00000000-0000-0000-0000-000000000000}
2013-BFN-1067509,MY GOODS MARKET #6516,2100 S MONACO STREET PKWY,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-08-25 16:10:12,2017-09-22 00:00:00,140970,2100 S Monaco Street Pkwy,,Denver,CO,,4,3,6901,3165396,1672419,{00000000-0000-0000-0000-000000000000}
2002-BFN-77200,BROTHERS BBQ,6499 LEETSDALE DR,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-04-05 14:45:35,2017-05-15 00:00:00,135672,6499 Leetsdale Dr,,Denver,CO,,5,3,5001,3165126,1681601,{00000000-0000-0000-0000-000000000000}
2002-BFN-83641,BAYON LIQUORS,3101 E COLFAX AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2016-05-06 13:23:01,2017-03-18 00:00:00,58484,3101 E Colfax Ave,,Denver,CO,,9,2,3701,3154396,1695058,{00000000-0000-0000-0000-000000000000}
2009-BFN-1043779,EVENTGALLERY 910 ARTS,910 N SANTA FE DR UNIT 12 ,LIQUOR - TAVERN,ABOUT TO EXPIRE,2013-05-14 00:00:00,2014-05-12 00:00:00,336886,910 N Santa Fe Dr Unit 12,,Denver,CO,,3,1,1800,3141091.7,1691494.81,{00000000-0000-0000-0000-000000000000}
2006-BFN-1021495,JOY WINE AND SPIRITS,1302 E 6TH AVE,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2015-06-23 00:00:00,2016-06-23 00:00:00,,,,,,,10,3,3203,3148674,1689517,{00000000-0000-0000-0000-000000000000}
2012-BFN-1061011,"COLORADO LIQUOR MART, INC.",865 S COLORADO BLVD,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2014-10-03 00:00:00,2015-07-31 00:00:00,174240,865 S Colorado Blvd,,Denver,CO,,6,3,3901,3157162,1681320,{00000000-0000-0000-0000-000000000000}
2012-BFN-1063413,LI'L DEVILS,255 S BROADWAY ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-01-19 10:22:21,2017-02-20 00:00:00,178753,255 S Broadway,,Denver,CO,,7,3,2100,3144109,1684622,{00000000-0000-0000-0000-000000000000}
2011-BFN-1053349,ELITCH GARDENS,2000 ELITCH CIR,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-11-17 14:42:05,2017-11-30 00:00:00,176167,2000 Elitch Cir,,Denver,CO,,9,1,1900,3137087,1698042,{00000000-0000-0000-0000-000000000000}
2015-BFN-0006320,SPARK GALLERY,900 N SANTA FE DR,LIQUOR - ART GALLERY PERMIT,LICENSE ISSUED - ACTIVE,2016-08-15 15:10:38,2017-11-04 00:00:00,184736,900 N Santa Fe Dr,,Denver,CO,,3,1,1800,3141092,1691473,{00000000-0000-0000-0000-000000000000}
2003-BFN-1004386,B & B LIQUORS,7035 E COLFAX AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2016-07-18 17:14:39,2017-07-24 00:00:00,184422,7035 E Colfax Ave,,Denver,CO,,8,2,4202,3167055,1695101,{00000000-0000-0000-0000-000000000000}
2001-BFN-5792,BASTIENS RESTAURANT,3503 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-12-14 11:37:30,2016-12-31 00:00:00,58817,3503 E Colfax Ave,,Denver,CO,,9,2,3701,3155737,1695080,{00000000-0000-0000-0000-000000000000}
2002-BFN-93640,HAPA SUSHI GRILL AND SAKE BAR,2780 E 2ND AVE,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-02-09 10:18:11,2017-03-15 00:00:00,168011,2780 E 2nd Ave,,Denver,CO,,10,3,3800,3153325,1687300,{00000000-0000-0000-0000-000000000000}
2003-BFN-1004748,LITTLE INDIA RESTAURANT,1533 CHAMPA ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-09-29 17:50:04,2017-10-26 00:00:00,55226,1533 Champa St,,Denver,CO,,9,6,1702,3142074,1697104,{00000000-0000-0000-0000-000000000000}
2002-BFN-99996,BROADWAYS,1027 BROADWAY ,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-05-26 08:08:01,2017-06-19 00:00:00,263371,1027 N Broadway,,Denver,CO,,10,6,2000,3144045,1692153,{00000000-0000-0000-0000-000000000000}
2015-BFN-0003969,"7 LEGUAS MEXICAN GRILLE,LLC",8501 E COLFAX ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-08-23 14:32:22,2017-09-13 00:00:00,23028,8501 E Colfax Ave,,Denver,CO,,8,2,4403,3171844,1695168,{00000000-0000-0000-0000-000000000000}
